year,country,beef,pig,poultry,sheep,measures,region,happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption
2017,Ethiopia,0.016187051981408403,26.63228068331849,29.466740214388874,4.979188689189006,THND_TONNE,Sub-Saharan Africa,4.460000038,0.339233845,0.864669204,0.353409708,0.408842742,0.31265074,0.165455714
2017,Thailand,8.637173066854853,35.635887915071216,1.5318805687894268,9.435993779533073,THND_TONNE,Southeast Asia,6.423999786,1.127868772,1.425792456,0.647239029,0.580200732,0.57212311,0.031612735
2017,Israel,1.5164041198657232,1.5895431314094108,6.196332137479029,35.967681745457156,THND_TONNE,Middle East and North Africa,7.212999821,1.375382423,1.376289964,0.838404,0.405988604,0.330082655,0.0852421
2017,Nigeria,1.6764805386591193,37.70937562747227,15.026915144000608,0.9003482059360013,THND_TONNE,Sub-Saharan Africa,5.073999882,0.783756256,1.215770483,0.05691573,0.394952565,0.230947196,0.026121566
2017,Nigeria,1.7754686226019845,1.2490853847611474,63.75465814717384,39.33594125500182,THND_TONNE,Sub-Saharan Africa,5.073999882,0.783756256,1.215770483,0.05691573,0.394952565,0.230947196,0.026121566
2017,New Zealand,15.5380181532394,14.591345400204634,8.606059567560226,5.414747487423485,THND_TONNE,North America and ANZ,7.31400013,1.405706048,1.548195124,0.816759706,0.61406213,0.500005126,0.382816702
2017,Kazakhstan,17.07713866955726,25.7497890553227,44.37072666308626,20.89138249689063,THND_TONNE,Commonwealth of Independent States,5.818999767,1.28455627,1.384369016,0.606041551,0.437454283,0.201964423,0.119282886
2017,Japan,20.78324545351967,0.6058896008212475,11.954469571691916,14.957559965845688,THND_TONNE,East Asia,5.920000076,1.416915178,1.436337829,0.913475871,0.505625546,0.120572768,0.163760737
2017,United States,0.5360632047895302,11.483487633550302,28.488810418475655,2.5686071768777174,THND_TONNE,North America and ANZ,6.993000031,1.546259284,1.419920564,0.774286628,0.505740523,0.392578781,0.135638788
2017,Argentina,41.03347852520635,5.665696753884053,53.73534701769157,53.93845296484589,THND_TONNE,Latin America and Caribbean,6.598999977,1.185295463,1.440451145,0.695137084,0.494519204,0.109457061,0.059739888
2017,Colombia,8.699848978224837,1.0364212524376117,25.783625973950105,2.2267538776492506e-06,THND_TONNE,Latin America and Caribbean,6.356999874,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742
2017,Brazil,44.63932902320123,4.925260767437593,1.135284114928507,6.866634893006271,THND_TONNE,Latin America and Caribbean,6.635000229,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761
2017,Brazil,34.809194615608405,4.705307706344643,7.074639180698868,12.54868033216288,THND_TONNE,Latin America and Caribbean,6.635000229,1.10735321,1.431306005,0.616552353,0.437453747,0.162349895,0.111092761
2017,Colombia,14.13634888050387,1.2431268172697878,1.1140781320266782,31.588762624383396,THND_TONNE,Latin America and Caribbean,6.356999874,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742
2017,Colombia,0.15083180583374983,10.625085882088861,6.3621241046207615,18.305391999775814,THND_TONNE,Latin America and Caribbean,6.356999874,1.070622325,1.402182937,0.595027924,0.477487415,0.149014473,0.046668742
2017,Pakistan,5.43035740465159,1.7942729634710826,0.17822595962407278,5.307087888974363,THND_TONNE,South Asia,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.315446019,0.124348067
2017,Canada,34.826556274172766,23.117705724236828,3.9887986423872057,25.899797676629774,THND_TONNE,North America and ANZ,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516
2017,China,39.6093180918821,37.59233366923675,12.889399232601585,0.36494865565944323,THND_TONNE,East Asia,5.272999763,1.081165791,1.160837412,0.741415501,0.472787708,0.028806841,0.022794275
2017,Ukraine,28.606029017102973,8.305137644930738,0.5711705368253246,4.1941405859956555,THND_TONNE,Central and Eastern Europe,4.096000195,0.894651949,1.394537568,0.575903952,0.122974776,0.270061463,0.023029471
2017,Paraguay,6.04196687680782,28.11347579597941,7.553053749993523,0.4488173425739764,THND_TONNE,Latin America and Caribbean,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913
2017,South Africa,4.077334451459952,1.9236078772877008,19.782094201859753,0.5202613836908818,THND_TONNE,Sub-Saharan Africa,4.828999996,1.054698706,1.384788632,0.18708007,0.479246736,0.13936238,0.072509497
2017,Canada,1.0055449230693954,16.791352877097175,18.742438887761736,20.208500435499165,THND_TONNE,North America and ANZ,7.315999985,1.479204416,1.481348991,0.834557652,0.611100912,0.435539722,0.287371516
2017,Pakistan,7.900679106788979e-07,1.2781117695965312,45.43961456752291,12.951021216467735,THND_TONNE,South Asia,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.315446019,0.124348067
2017,Mexico,0.5847288804677885,22.887286200880304,0.58064359573399,23.58241124989211,THND_TONNE,Latin America and Caribbean,6.578000069,1.153183818,1.21086216,0.709978998,0.412730008,0.120990433,0.132774115
2017,Paraguay,27.783929545338324,5.085320933703433,0.45897096892040185,16.008211765860164,THND_TONNE,Latin America and Caribbean,5.493000031,0.932537317,1.50728488,0.579250693,0.473507792,0.224150658,0.091065913
2017,India,0.21443522331077738,3.4901108517608153,19.93619292124157,15.456059803062695,THND_TONNE,South Asia,4.315000057,0.792221248,0.754372597,0.455427617,0.469987005,0.231538489,0.092226885
2017,Mexico,16.673860386292173,0.5660293381351137,38.080652042694766,1.2574163240666394,THND_TONNE,Latin America and Caribbean,6.578000069,1.153183818,1.21086216,0.709978998,0.412730008,0.120990433,0.132774115
2017,Norway,13.8832898696011,20.0233884388023,17.0616613511076,4.55860170925824,KG_CAP,Western Europe,7.537000179,1.616463184,1.53352356,0.796666503,0.635422587,0.362012237,0.315963835
2017,Switzerland,13.378945269617,22.8957012177317,14.2012399413431,1.17434664094003,KG_CAP,Western Europe,7.493999958,1.564979553,1.516911745,0.858131289,0.620070577,0.290549278,0.367007285
2017,United Kingdom,16.262991468888224,20.775957351865397,29.59866539868325,4.451297305047549,THND_TONNE,Western Europe,6.714000225,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066
2017,United Kingdom,11.7570896319415,16.7362056121805,26.9002400954888,4.04548531595307,KG_CAP,Western Europe,6.714000225,1.44163394,1.49646008,0.805335939,0.508190036,0.492774159,0.265428066
2018,Australia,18.9106714885412,21.9064436513338,44.1278736953786,7.28234657114472,KG_CAP,North America and ANZ,7.272,1.34,1.573,0.91,0.647,0.361,0.302
2018,Canada,17.9661537051835,16.0446999235398,33.788648531206,0.950541935923681,KG_CAP,North America and ANZ,7.328,1.33,1.532,0.896,0.653,0.321,0.291
2018,Japan,7.43611511742565,16.1688310472783,16.9205122490068,0.162635423823578,KG_CAP,East Asia,5.915,1.294,1.462,0.988,0.553,0.079,0.15
2018,Mexico,8.85111892151298,13.451457127939,28.7570106836333,0.519864348436117,KG_CAP,Latin America and Caribbean,6.488,1.038,1.252,0.761,0.479,0.069,0.095
2018,New Zealand,11.8545279101498,18.9080158644762,39.4109364656461,4.71223404486152,KG_CAP,North America and ANZ,7.324,1.268,1.601,0.876,0.669,0.365,0.389
2018,United States,26.0908679404035,23.0493068582713,49.6828618653033,0.468909149706659,KG_CAP,North America and ANZ,6.886,1.398,1.471,0.819,0.547,0.291,0.133
2018,Argentina,39.9271744746074,10.8386430015317,38.1822211457423,0.962014683553722,KG_CAP,Latin America and Caribbean,6.388,1.073,1.468,0.744,0.57,0.062,0.054
2018,Brazil,24.4725008239042,12.3348396816142,39.8116836772647,0.557960982798268,KG_CAP,Latin America and Caribbean,6.419,0.986,1.474,0.675,0.493,0.11,0.088
2018,Chile,18.742340076512,18.9982764313638,36.5379845612914,0.417972258104324,KG_CAP,Latin America and Caribbean,6.476,1.131,1.331,0.808,0.431,0.197,0.061
2018,China,3.80350349023303,30.4377042293425,11.5549102257081,3.13999700143478,KG_CAP,East Asia,5.246,0.989,1.142,0.799,0.597,0.029,0.103
2018,Colombia,10.7543428273755,7.96546668855203,30.6529826502637,0.142467874390081,KG_CAP,Latin America and Caribbean,6.26,0.96,1.439,0.635,0.531,0.099,0.039
2018,Ethiopia,2.56862297730969,0.0148558126822883,0.114772875010489,0.476282363903174,KG_CAP,Sub-Saharan Africa,4.35,0.308,0.95,0.391,0.452,0.22,0.146
2018,India,0.517044477609277,0.173330264345053,2.40490758099648,0.463540819319838,KG_CAP,South Asia,4.19,0.721,0.747,0.485,0.539,0.172,0.093
2018,Indonesia,1.98249635436634,1.02044545628306,7.56510548022657,0.43109958041135,KG_CAP,Southeast Asia,5.093,0.899,1.215,0.522,0.538,0.484,0.018
2018,Israel,20.4622062652522,1.38397473248942,64.8666914647893,1.58628890042399,KG_CAP,Middle East and North Africa,6.814,1.301,1.559,0.883,0.533,0.354,0.272
2018,Kazakhstan,19.2649847391045,4.85702889749528,14.9946902649495,8.21757689092894,KG_CAP,Commonwealth of Independent States,5.79,1.143,1.516,0.631,0.454,0.148,0.121
2018,Malaysia,5.22119979241409,5.3579287281072,48.7010008361708,1.12606367851297,KG_CAP,Southeast Asia,6.322,1.161,1.258,0.669,0.356,0.311,0.059
2018,Nigeria,1.34646107537463,1.12216377421872,0.889586735756938,1.77485106217965,KG_CAP,Sub-Saharan Africa,5.155,0.689,1.172,0.048,0.462,0.201,0.032
2018,Pakistan,6.40013638391254,7.379970492e-07,5.93564791764511,2.04472037186732,KG_CAP,South Asia,5.472,0.652,0.81,0.424,0.334,0.216,0.113
2018,Paraguay,13.6853579523716,21.6389942365479,5.28059361149429,0.501454848591328,KG_CAP,Latin America and Caribbean,5.681,0.835,1.522,0.615,0.541,0.162,0.074
2018,Peru,4.16359793234391,4.14529727694052,44.4668304993799,1.05442988795088,KG_CAP,Latin America and Caribbean,5.663,0.934,1.249,0.674,0.53,0.092,0.034
2018,Philippines,3.12828460682823,14.9251652575687,13.0136856381815,0.510260383827171,KG_CAP,Southeast Asia,5.524,0.775,1.312,0.513,0.643,0.12,0.105
2018,Saudi Arabia,3.98458306906986,0.506762373877128,32.2352534028287,3.85580583834851,KG_CAP,Middle East and North Africa,6.371,1.379,1.331,0.633,0.509,0.098,0.127
2018,South Africa,12.2466430622413,3.45010157332287,33.7474290538803,2.63119701853057,KG_CAP,Sub-Saharan Africa,4.724,0.94,1.41,0.33,0.516,0.103,0.056
2018,Thailand,1.30351150657742,9.95582008760485,7.92637921782821,0.0430579852133683,KG_CAP,Southeast Asia,6.072,1.016,1.417,0.707,0.637,0.364,0.029
2018,Ukraine,5.00236304559441,12.5002516589876,21.0627490680885,0.276004205920143,KG_CAP,Central and Eastern Europe,4.103,0.793,1.413,0.609,0.163,0.187,0.011
2018,Norway,25.143982929320163,0.459989351002252,2.5901920547334383,8.500002702702703,THND_TONNE,Western Europe,7.594,1.456,1.582,0.861,0.686,0.286,0.34
2018,Ethiopia,0.11084664117328183,33.26731047378808,3.1186617409801745,35.739742388627505,THND_TONNE,Sub-Saharan Africa,4.35,0.308,0.95,0.391,0.452,0.22,0.146
2018,Thailand,12.298459808011401,18.94180986778502,0.04714539960302462,18.919888008256404,THND_TONNE,Southeast Asia,6.072,1.016,1.417,0.707,0.637,0.364,0.029
2018,Ethiopia,0.016187051981408403,25.45203994919241,30.465408558852186,4.938021376728959,THND_TONNE,Sub-Saharan Africa,4.35,0.308,0.95,0.391,0.452,0.22,0.146
2018,Thailand,8.678815643087724,36.43483635296265,1.5617062645893387,9.893840578579917,THND_TONNE,Southeast Asia,6.072,1.016,1.417,0.707,0.637,0.364,0.029
2018,Israel,1.5372103421196204,1.5649951277188228,5.7587476972753056,36.36586145428767,THND_TONNE,Middle East and North Africa,6.814,1.301,1.559,0.883,0.533,0.354,0.272
2018,Nigeria,1.6834732555989815,37.15809253597555,14.885982430200617,0.8847408604373612,THND_TONNE,Sub-Saharan Africa,5.155,0.689,1.172,0.048,0.462,0.201,0.032
2018,Nigeria,1.7651828571441677,1.2591344325283982,63.86145575164051,40.72514081139553,THND_TONNE,Sub-Saharan Africa,5.155,0.689,1.172,0.048,0.462,0.201,0.032
2018,New Zealand,15.39978777053359,12.925082754425674,8.636008700273571,4.869369069180046,THND_TONNE,North America and ANZ,7.324,1.268,1.601,0.876,0.669,0.365,0.389
2018,Kazakhstan,15.758206744491217,25.205854916071022,47.88148235920015,21.017555868906427,THND_TONNE,Commonwealth of Independent States,5.79,1.143,1.516,0.631,0.454,0.148,0.121
2018,Japan,21.17354715212785,0.6177737370353442,11.28147926609043,15.408032635394944,THND_TONNE,East Asia,5.915,1.294,1.462,0.988,0.553,0.079,0.15
2018,United States,0.5198875630407599,11.691208598126597,28.83146166451002,2.7225483848286522,THND_TONNE,North America and ANZ,6.886,1.398,1.471,0.819,0.547,0.291,0.133
2018,Argentina,41.56076549053136,5.6361796635608385,54.63558015878441,55.0842353922966,THND_TONNE,Latin America and Caribbean,6.388,1.073,1.468,0.744,0.57,0.062,0.054
2018,Colombia,9.698348571102583,1.0471383136410977,25.32527426465598,2.2267538776492506e-06,THND_TONNE,Latin America and Caribbean,6.26,0.96,1.439,0.635,0.531,0.099,0.039
2018,Brazil,44.07944885254647,5.0358775658624575,1.1354006011208138,6.96620154903191,THND_TONNE,Latin America and Caribbean,6.419,0.986,1.474,0.675,0.493,0.11,0.088
2018,Brazil,34.063447097349595,4.699447827761327,7.101103811054086,13.310222970222537,THND_TONNE,Latin America and Caribbean,6.419,0.986,1.474,0.675,0.493,0.11,0.088
2018,Colombia,14.590393433387085,1.2576402925502832,1.1002647342292835,33.08043664177103,THND_TONNE,Latin America and Caribbean,6.26,0.96,1.439,0.635,0.531,0.099,0.039
2018,Colombia,0.15375011123781593,10.85069770646279,6.415434761659092,18.305391999775814,THND_TONNE,Latin America and Caribbean,6.26,0.96,1.439,0.635,0.531,0.099,0.039
2018,Pakistan,5.6323529280902065,1.7942589375360012,0.1887739545270235,5.169566426525546,THND_TONNE,South Asia,5.472,0.652,0.81,0.424,0.334,0.216,0.113
2018,Canada,35.33511105661411,24.8210030460949,4.0566795396331035,26.117535525196764,THND_TONNE,North America and ANZ,7.328,1.33,1.532,0.896,0.653,0.321,0.291
2018,China,39.14263705673533,38.49066991405735,13.423943742739567,0.37305676892254863,THND_TONNE,East Asia,5.246,0.989,1.142,0.799,0.597,0.029,0.103
2018,Ukraine,28.46913540962838,8.2640619665183,0.7000774864450527,4.4078155255173135,THND_TONNE,Central and Eastern Europe,4.103,0.793,1.413,0.609,0.163,0.187,0.011
2018,Paraguay,6.031619445900663,27.910082564092598,7.634763505899508,0.4403097875565496,THND_TONNE,Latin America and Caribbean,5.681,0.835,1.522,0.615,0.541,0.162,0.074
2018,South Africa,4.202387353657843,1.9402408858141387,19.639952568592232,0.5263464077038996,THND_TONNE,Sub-Saharan Africa,4.724,0.94,1.41,0.33,0.516,0.103,0.056
2018,Canada,0.9954677145974883,17.369488514693032,18.957259984909257,19.651331421085757,THND_TONNE,North America and ANZ,7.328,1.33,1.532,0.896,0.653,0.321,0.291
2018,Pakistan,7.900679106788979e-07,1.2655590172581417,46.63212938427603,13.17093767040398,THND_TONNE,South Asia,5.472,0.652,0.81,0.424,0.334,0.216,0.113
2018,Mexico,0.6013485511219611,22.579439337301185,0.5727736384449286,23.653512437665583,THND_TONNE,Latin America and Caribbean,6.488,1.038,1.252,0.761,0.479,0.069,0.095
2018,Paraguay,27.885364612170125,5.450276938550737,0.4709298046896158,16.62179120233282,THND_TONNE,Latin America and Caribbean,5.681,0.835,1.522,0.615,0.541,0.162,0.074
2018,India,0.21061827151086882,3.579145487356544,19.061894000739027,15.651357810246655,THND_TONNE,South Asia,4.19,0.721,0.747,0.485,0.539,0.172,0.093
2018,Mexico,17.554709014674312,0.590036711870826,39.98345803275478,1.1950994366958998,THND_TONNE,Latin America and Caribbean,6.488,1.038,1.252,0.761,0.479,0.069,0.095
2018,Norway,13.6551678322076,20.2213020682451,17.1863869653381,4.48039267714913,KG_CAP,Western Europe,7.594,1.456,1.582,0.861,0.686,0.286,0.34
2018,Switzerland,13.272419913123,22.5490767007716,14.2661810794947,1.15355449194139,KG_CAP,Western Europe,7.487,1.42,1.549,0.927,0.66,0.256,0.357
2018,United Kingdom,16.242839739575714,21.6818387417703,30.761701492318945,4.529057404535479,THND_TONNE,Western Europe,7.19,1.244,1.433,0.888,0.464,0.262,0.082
2018,United Kingdom,11.673392876241,17.363121953743,27.7926608964431,4.09192439034004,KG_CAP,Western Europe,7.19,1.244,1.433,0.888,0.464,0.262,0.082
2019,Australia,18.3061203554003,22.2856265964878,44.7674041728219,7.20902767405751,KG_CAP,North America and ANZ,7.228,1.372,1.548,1.036,0.557,0.332,0.29
2019,Canada,17.6454236226423,15.7406044106492,33.8710827065993,0.889937080556491,KG_CAP,North America and ANZ,7.278,1.365,1.505,1.039,0.584,0.285,0.308
2019,Japan,7.43955698794546,16.1523276505959,16.9962765322175,0.16104806457323,KG_CAP,East Asia,5.886,1.327,1.419,1.088,0.445,0.069,0.14
2019,Mexico,8.77373567141306,13.4418609465089,29.2488024629443,0.517871034570511,KG_CAP,Latin America and Caribbean,6.595,1.07,1.323,0.861,0.433,0.074,0.073
2019,New Zealand,11.7664204185344,18.9349293469092,39.613317689444,4.58328977052522,KG_CAP,North America and ANZ,7.307,1.303,1.557,1.026,0.585,0.33,0.38
2019,United States,26.7293486139702,23.302141032229,50.0713589267626,0.44835471639525,KG_CAP,North America and ANZ,6.892,1.433,1.457,0.874,0.454,0.28,0.128
2019,Argentina,39.6930414166216,11.1075472308644,38.182081438707,0.960039400240306,KG_CAP,Latin America and Caribbean,6.086,1.092,1.432,0.881,0.471,0.066,0.05
2019,Brazil,24.5911002492012,12.2711994305261,40.2605168496156,0.549807666894842,KG_CAP,Latin America and Caribbean,6.3,1.004,1.439,0.802,0.39,0.099,0.086
2019,Chile,18.8933783544562,19.2662894192094,36.8155707739482,0.414654236809779,KG_CAP,Latin America and Caribbean,6.444,1.159,1.369,0.92,0.357,0.187,0.056
2019,China,3.80705448931226,29.2504859587862,12.1347008977943,3.17685183227464,KG_CAP,East Asia,5.191,1.029,1.125,0.893,0.521,0.058,0.1
2019,Colombia,10.6763078140775,8.04178947139757,31.1245320622453,0.143945570973092,KG_CAP,Latin America and Caribbean,6.125,0.985,1.41,0.841,0.47,0.099,0.034
2019,Ethiopia,2.54367185793091,0.0146179728311529,0.114176719287873,0.354683314241235,KG_CAP,Sub-Saharan Africa,4.286,0.336,1.033,0.532,0.344,0.209,0.1
2019,India,0.52973188018674,0.167764805304175,2.45549780202629,0.462147523743412,KG_CAP,South Asia,4.015,0.755,0.765,0.588,0.498,0.2,0.085
2019,Indonesia,1.98390566707599,1.00556646599705,7.56930570019135,0.429029540050782,KG_CAP,Southeast Asia,5.192,0.931,1.203,0.66,0.491,0.498,0.028
2019,Israel,20.3276273859528,1.36284163216104,65.1118153302743,1.60297405926842,KG_CAP,Middle East and North Africa,7.139,1.276,1.455,1.029,0.371,0.261,0.082
2019,Kazakhstan,19.4713571923728,4.77257110775444,15.2282660776928,8.30098981612012,KG_CAP,Commonwealth of Independent States,5.809,1.173,1.508,0.729,0.41,0.146,0.096
2019,Malaysia,5.30436100458042,5.30104677348496,49.0022597853396,1.16451207924782,KG_CAP,Southeast Asia,5.339,1.221,1.171,0.828,0.508,0.26,0.024
2019,Nigeria,1.3415416944737,1.04818309242728,0.860357858664559,1.73841859129956,KG_CAP,Sub-Saharan Africa,5.265,0.696,1.111,0.245,0.426,0.215,0.041
2019,Pakistan,6.39492385504998,3.8123830968e-06,5.97191395762301,2.05253707731376,KG_CAP,South Asia,5.653,0.677,0.886,0.535,0.313,0.22,0.098
2019,Paraguay,13.6763904190466,21.3535942122811,5.29623124597125,0.50237140605021,KG_CAP,Latin America and Caribbean,5.743,0.855,1.475,0.777,0.514,0.184,0.08
2019,Peru,4.14165144943747,4.18296274187409,45.0454016733068,1.06017278349793,KG_CAP,Latin America and Caribbean,5.697,0.96,1.274,0.854,0.455,0.083,0.027
2019,Philippines,3.11867458779578,14.6652790802124,13.4972308681987,0.516354623204736,KG_CAP,Southeast Asia,5.631,0.807,1.293,0.657,0.558,0.117,0.107
2019,Saudi Arabia,4.01976796574177,0.498059463842157,32.4257730962324,3.81590035545799,KG_CAP,Middle East and North Africa,6.375,1.403,1.357,0.795,0.439,0.08,0.132
2019,South Africa,12.3555298043504,3.4497553099765,34.018691664539,2.61275657439054,KG_CAP,Sub-Saharan Africa,4.722,0.96,1.351,0.469,0.389,0.13,0.055
2019,Thailand,1.31102901273759,9.99085890471849,7.99283101270446,0.0436161241258223,KG_CAP,Southeast Asia,6.008,1.05,1.409,0.828,0.557,0.359,0.028
2019,Ukraine,5.03282430366614,12.5421457543804,22.2816961175811,0.282493830950404,KG_CAP,Central and Eastern Europe,4.332,0.82,1.39,0.739,0.178,0.187,0.01
2019,Norway,24.75862831752897,0.35083468294875186,2.6733633404134425,8.51017920113416,THND_TONNE,Western Europe,7.554,1.488,1.582,1.028,0.603,0.271,0.341
2019,Ethiopia,0.11293779973039601,34.048666471613075,3.1630603619558695,36.00791137112324,THND_TONNE,Sub-Saharan Africa,4.286,0.336,1.033,0.532,0.344,0.209,0.1
2019,Thailand,12.363682845240403,19.54730112264888,0.04784141661199684,19.155702119561695,THND_TONNE,Southeast Asia,6.008,1.05,1.409,0.828,0.557,0.359,0.028
2019,Ethiopia,0.016313118176469285,25.989027551138214,30.935976585571645,4.883369988850122,THND_TONNE,Sub-Saharan Africa,4.286,0.336,1.033,0.532,0.344,0.209,0.1
2019,Thailand,8.767132936548457,37.154288237512695,1.6026043991198562,10.536693485836754,THND_TONNE,Southeast Asia,6.008,1.05,1.409,0.828,0.557,0.359,0.028
2019,Israel,1.5372103421196204,1.6414517489175855,5.716755928986964,37.52102226979036,THND_TONNE,Middle East and North Africa,7.139,1.276,1.455,1.029,0.371,0.261,0.082
2019,Nigeria,1.720885281305313,37.8510293630694,14.786650901417012,0.8778943279240529,THND_TONNE,Sub-Saharan Africa,5.265,0.696,1.111,0.245,0.426,0.215,0.041
2019,Nigeria,1.7738523632811185,1.2066694918425684,65.0967999635634,41.30323602117822,THND_TONNE,Sub-Saharan Africa,5.265,0.696,1.111,0.245,0.426,0.215,0.041
2019,New Zealand,15.423106450621239,13.315316460431555,8.813310169990197,4.778814554982367,THND_TONNE,North America and ANZ,7.307,1.303,1.557,1.026,0.585,0.33,0.38
2019,Kazakhstan,16.16812395471377,25.778587509257534,49.07372134355362,21.38098665981307,THND_TONNE,Commonwealth of Independent States,5.809,1.173,1.508,0.729,0.41,0.146,0.096
2019,Japan,21.096956225952912,0.6131481736377796,12.330587931357101,15.43937554602086,THND_TONNE,East Asia,5.886,1.327,1.419,1.088,0.445,0.069,0.14
2019,United States,0.5006375235663197,11.909142222936385,29.355234283128645,2.7524797104653707,THND_TONNE,North America and ANZ,6.892,1.433,1.457,0.874,0.454,0.28,0.128
2019,Argentina,41.93407645578619,5.672267553306247,54.81705954161886,55.9101983720324,THND_TONNE,Latin America and Caribbean,6.086,1.092,1.432,0.881,0.471,0.066,0.05
2019,Colombia,9.867510348919946,1.0546437497991312,25.548838421354045,2.216443671488175e-06,THND_TONNE,Latin America and Caribbean,6.125,0.985,1.41,0.841,0.47,0.099,0.034
2019,Brazil,44.89872343081807,5.141272159173514,1.1549819031634323,7.16815368530597,THND_TONNE,Latin America and Caribbean,6.3,1.004,1.439,0.802,0.39,0.099,0.086
2019,Brazil,34.4760291898691,4.822380769106462,7.014443400742315,13.76648178020268,THND_TONNE,Latin America and Caribbean,6.3,1.004,1.439,0.802,0.39,0.099,0.086
2019,Colombia,14.597300231376407,1.252037473599333,1.1113959816868406,33.850855780386276,THND_TONNE,Latin America and Caribbean,6.125,0.985,1.41,0.841,0.47,0.099,0.034
2019,Colombia,0.1565543460538046,10.827503271005925,6.428939042645697,18.37029897118144,THND_TONNE,Latin America and Caribbean,6.125,0.985,1.41,0.841,0.47,0.099,0.034
2019,Pakistan,5.773507786793756,1.807814625321145,0.1864455947729649,5.306343803840769,THND_TONNE,South Asia,5.653,0.677,0.886,0.535,0.313,0.22,0.098
2019,Canada,35.721174484785074,25.21276082868445,4.104750202900401,26.908953841913995,THND_TONNE,North America and ANZ,7.278,1.365,1.505,1.039,0.584,0.285,0.308
2019,China,37.74922596270084,39.08028193652659,14.131124278194479,0.3799717175060973,THND_TONNE,East Asia,5.191,1.029,1.125,0.893,0.521,0.058,0.1
2019,Ukraine,29.970262763835674,8.353616266486036,0.7250353489931196,4.271514556097333,THND_TONNE,Central and Eastern Europe,4.332,0.82,1.39,0.739,0.178,0.187,0.01
2019,Paraguay,6.124100939099142,28.05980258200928,7.7722403769351605,0.44016170712660524,THND_TONNE,Latin America and Caribbean,5.743,0.855,1.475,0.777,0.514,0.184,0.08
2019,South Africa,4.25077091447862,1.9843452003234554,19.676615769164684,0.5406050636148162,THND_TONNE,Sub-Saharan Africa,4.722,0.96,1.351,0.469,0.389,0.13,0.055
2019,Canada,0.9402215683064575,17.32249484878679,18.76205396384207,19.88069319933429,THND_TONNE,North America and ANZ,7.278,1.365,1.505,1.039,0.584,0.285,0.308
2019,Pakistan,4.158252131609445e-06,1.2693255585893752,47.912166293732874,13.8808471469935,THND_TONNE,South Asia,5.653,0.677,0.886,0.535,0.313,0.22,0.098
2019,Mexico,0.6062306388096056,23.073437433507273,0.5808985780046794,23.436223343779318,THND_TONNE,Latin America and Caribbean,6.595,1.07,1.323,0.861,0.433,0.074,0.073
2019,Paraguay,27.85700717140522,5.474703716524651,0.4734843969217198,16.964354679743494,THND_TONNE,Latin America and Caribbean,5.743,0.855,1.475,0.777,0.514,0.184,0.08
2019,India,0.20606648599364408,3.633991069402138,19.032779518623514,15.814146784674366,THND_TONNE,South Asia,4.015,0.755,0.765,0.588,0.498,0.2,0.085
2019,Mexico,17.75267198727736,0.590036711870826,40.656445902347635,1.2517961167974434,THND_TONNE,Latin America and Caribbean,6.595,1.07,1.323,0.861,0.433,0.074,0.073
2019,Norway,13.7036363719495,19.7360798652557,17.5796079912433,4.39179452659674,KG_CAP,Western Europe,7.554,1.488,1.582,1.028,0.603,0.271,0.341
2019,Switzerland,13.2201062913529,22.5009003562741,14.30701789114,1.14835556566471,KG_CAP,Western Europe,7.48,1.452,1.526,1.052,0.572,0.263,0.343
2019,United Kingdom,16.327679420952744,21.39078878401463,31.522803440492904,4.588270882236489,THND_TONNE,Western Europe,7.054,1.333,1.538,0.996,0.45,0.348,0.278
2019,United Kingdom,11.6668055859047,17.0314199725123,28.3163298179107,4.12155574425945,KG_CAP,Western Europe,7.054,1.333,1.538,0.996,0.45,0.348,0.278
2020,Australia,16.742471554166,22.6401251608253,44.2231489859064,7.22294490055437,KG_CAP,North America and ANZ,7.222799778,1.310396433,1.477146268,1.022607684,0.621877193,0.324973613,0.335996419
2020,Canada,17.3695920800645,15.8758695711887,33.7170553108924,0.929245535524722,KG_CAP,North America and ANZ,7.23210001,1.301647663,1.435391903,1.022501945,0.644028127,0.28152892,0.351701856
2020,Japan,7.47689948111396,16.3261943590814,17.0584350127062,0.161571403969802,KG_CAP,East Asia,5.870800018,1.26672411,1.332338691,1.072881341,0.495465875,0.03571178,0.181439638
2020,Mexico,8.73085238072356,13.7610975458302,29.252073112878,0.520071833489706,KG_CAP,Latin America and Caribbean,6.465000153,1.024387479,1.226333499,0.831601024,0.553892553,0.083094485,0.083133668
2020,New Zealand,11.7594866042422,19.130591336949,39.4794123695906,4.54641338350618,KG_CAP,North America and ANZ,7.299600124,1.242317915,1.48721838,1.008138299,0.646789908,0.325726211,0.461268276
